order_id,departed,delivery_time_cluster,delivery_time_for_average,area_name
575996,2023-04-11 14:28:16,>60 Minutes,71.75666677951813,Lugano
575997,2023-04-11 13:54:42,<40 Minutes,29.883333519101143,Lugano
575998,2023-04-11 13:49:57,<40 Minutes,36.06666684150696,Lugano
575999,2023-04-11 13:56:19,<40 Minutes,35.53333304822445,Bellinzona
576000,2023-04-11 14:15:09,<40 Minutes,32.81666703522205,Lugano
576001,2023-04-11 16:01:24,<40 Minutes,36.78333297371864,Lugano
576002,2023-04-11 18:43:14,Between 40 and 60 Minutes,48.14999967813492,Lugano
576004,2023-04-11 15:16:18,Between 40 and 60 Minutes,48.700000047683716,Lugano
576005,2023-04-11 17:37:09,<40 Minutes,32.01666668057442,Bellinzona
576006,2023-04-11 18:28:16,Between 40 and 60 Minutes,45.14999985694885,Locarno
576007,2023-04-11 15:26:27,Between 40 and 60 Minutes,45.283333137631416,Lugano
576008,2023-04-11 15:40:41,<40 Minutes,23.350000083446503,Lugano
576012,2023-04-11 16:38:14,<40 Minutes,33.2833331823349,Lugano
576013,2023-04-11 18:47:39,Between 40 and 60 Minutes,40.28333343565464,Lugano
576014,2023-04-11 17:22:28,>60 Minutes,83.1000005453825,Lugano
576015,2023-04-11 16:40:56,Between 40 and 60 Minutes,41.03333339095116,Lugano
576016,2023-04-11 18:15:14,<40 Minutes,33.13333332538605,Lugano
576018,2023-04-11 16:38:15,Between 40 and 60 Minutes,41.299999952316284,Lugano
576019,2023-04-11 18:14:29,<40 Minutes,30.933333188295364,Lugano
576020,2023-04-11 16:43:52,<40 Minutes,25.633333772420883,Lugano
576021,2023-04-11 16:57:00,Between 40 and 60 Minutes,40.38333356380463,Locarno
576022,2023-04-11 16:59:51,<40 Minutes,28.900000154972076,Lugano
576023,2023-04-11 18:05:08,<40 Minutes,27.583333253860474,Lugano
576024,2023-04-11 17:23:30,Between 40 and 60 Minutes,44.36666674911976,Lugano
576025,2023-04-11 18:34:59,<40 Minutes,36.01666644215584,Lugano
576026,2023-04-11 17:33:48,<40 Minutes,34.78333309292793,Lugano
576027,2023-04-11 18:08:38,<40 Minutes,28.699999898672104,Lugano
576028,2023-04-11 19:06:32,<40 Minutes,25.466666668653488,Lugano
576029,2023-04-11 17:50:36,<40 Minutes,26.08333334326744,Lugano
576030,2023-04-11 18:19:18,Between 40 and 60 Minutes,43.983333483338356,Lugano
576031,2023-04-11 18:07:57,<40 Minutes,26.96666657924652,Lugano
576032,2023-04-11 17:51:40,<40 Minutes,27.583333253860474,Lugano
576033,2023-04-11 17:57:30,<40 Minutes,33.633333295583725,Mendrisio
576034,2023-04-11 18:00:04,<40 Minutes,24.19999949634075,Lugano
576036,2023-04-11 17:56:07,<40 Minutes,31.016666069626808,Lugano
576037,2023-04-11 18:45:29,<40 Minutes,26.616666465997696,Lugano
576038,2023-04-11 18:00:15,<40 Minutes,28.900000154972076,Locarno
576039,2023-04-11 19:01:34,<40 Minutes,30.08333310484886,Lugano
576041,2023-04-11 18:14:19,<40 Minutes,31.116666868329048,Lugano
576042,2023-04-11 18:09:15,<40 Minutes,26.28333292901516,Bellinzona
576043,2023-04-11 18:45:30,<40 Minutes,39.08333323895931,Lugano
576045,2023-04-11 18:32:50,<40 Minutes,34.449999555945396,Lugano
576046,2023-04-11 19:08:52,Between 40 and 60 Minutes,43.38333338499069,Lugano
576048,2023-04-11 18:24:59,<40 Minutes,36.49999983608723,Lugano
576049,2023-04-11 18:17:19,<40 Minutes,30.216666385531425,Lugano
576050,2023-04-11 18:37:24,Between 40 and 60 Minutes,42.816666439175606,Lugano
576054,2023-04-11 18:35:35,<40 Minutes,24.149999767541885,Bellinzona
576056,2023-04-11 18:33:05,<40 Minutes,33.333332911133766,Lugano
576057,2023-04-11 18:39:37,Between 40 and 60 Minutes,41.08333379030228,Bellinzona
576058,2023-04-11 18:27:11,<40 Minutes,34.266666546463966,Lugano
576060,2023-04-11 19:28:01,<40 Minutes,30.983333587646484,Lugano
576062,2023-04-11 19:13:35,<40 Minutes,35.26666648685932,Locarno
576063,2023-04-11 18:41:44,<40 Minutes,27.066666707396507,Lugano
576064,2023-04-11 18:46:04,<40 Minutes,27.966666519641876,Mendrisio
576065,2023-04-11 18:47:37,<40 Minutes,22.399999871850014,Lugano
576066,2023-04-11 19:11:09,<40 Minutes,33.31666633486748,Lugano
576067,2023-04-11 18:45:37,>60 Minutes,64.31666649878025,Lugano
576068,2023-04-11 18:42:30,<40 Minutes,28.133332952857018,Lugano
576069,2023-04-11 18:44:17,<40 Minutes,32.38333337008953,Lugano
576070,2023-04-11 18:43:15,<40 Minutes,27.14999958872795,Locarno
576071,2023-04-11 19:03:20,<40 Minutes,37.38333374261856,Lugano
576072,2023-04-11 19:11:03,<40 Minutes,34.949999526143074,Lugano
576073,2023-04-11 18:46:10,<40 Minutes,26.81666672229767,Locarno
576074,2023-04-11 18:46:03,<40 Minutes,34.28333379328251,Locarno
576076,2023-04-11 19:20:19,<40 Minutes,26.76666632294655,Lugano
576077,2023-04-11 20:15:40,<40 Minutes,21.016666665673256,Lugano
576079,2023-04-11 18:48:50,Between 40 and 60 Minutes,54.46666695177555,Lugano
576080,2023-04-11 18:55:18,Between 40 and 60 Minutes,45.48333339393139,Lugano
576081,2023-04-11 19:12:14,<40 Minutes,27.43333339691162,Lugano
576082,2023-04-11 19:14:18,<40 Minutes,28.8666670024395,Mendrisio
576084,2023-04-11 19:01:31,<40 Minutes,26.04999952018261,Lugano
576085,2023-04-11 19:10:05,<40 Minutes,26.9999997317791,Lugano
576086,2023-04-11 19:10:27,<40 Minutes,29.633333534002304,Locarno
576087,2023-04-11 19:13:33,<40 Minutes,29.03333343565464,Locarno
576089,2023-04-11 19:20:23,<40 Minutes,28.949999883770943,Locarno
576090,2023-04-11 18:59:52,<40 Minutes,27.90000021457672,Bellinzona
576092,2023-04-11 19:07:24,Between 40 and 60 Minutes,41.90000005066395,Lugano
576093,2023-04-11 19:24:39,<40 Minutes,23.749999925494194,Lugano
576095,2023-04-11 19:16:44,<40 Minutes,24.766666442155838,Lugano
576096,2023-04-11 19:27:41,<40 Minutes,28.350000455975533,Lugano
576097,2023-04-11 19:40:08,<40 Minutes,34.96666677296162,Locarno
576098,2023-04-11 19:31:28,<40 Minutes,27.983333095908165,Lugano
576100,2023-04-11 19:33:38,<40 Minutes,29.116666987538338,Lugano
576101,2023-04-11 19:47:11,<40 Minutes,23.800000324845314,Lugano
576102,2023-04-11 19:39:46,<40 Minutes,24.849999994039536,Lugano
576103,2023-04-11 19:46:05,<40 Minutes,28.833333179354668,Lugano
576104,2023-04-11 19:32:09,<40 Minutes,19.483333602547646,Lugano
576106,2023-04-11 19:40:48,<40 Minutes,34.48333337903023,Lugano
576107,2023-04-11 19:49:03,<40 Minutes,23.999999910593033,Locarno
576108,2023-04-11 19:48:28,<40 Minutes,25.349999964237213,Lugano
576109,2023-04-11 19:43:15,<40 Minutes,33.616666719317436,Locarno
576110,2023-04-11 19:44:34,<40 Minutes,24.96666669845581,Lugano
576112,2023-04-11 19:40:51,<40 Minutes,33.26666660606861,Lugano
576113,2023-04-11 19:49:27,Between 40 and 60 Minutes,40.06666660308838,Lugano
576114,2023-04-11 19:23:47,Between 40 and 60 Minutes,53.54999989271164,Bellinzona
576115,2023-04-11 20:12:08,<40 Minutes,27.39999957382679,Lugano
576116,2023-04-11 19:22:13,<40 Minutes,24.10000003874302,Bellinzona
576117,2023-04-11 20:09:37,<40 Minutes,27.400000244379044,Lugano
576118,2023-04-11 20:08:30,<40 Minutes,25.4500000923872,Lugano
576119,2023-04-11 19:52:19,Between 40 and 60 Minutes,44.833332896232605,Lugano
576120,2023-04-11 19:38:00,<40 Minutes,23.183332979679108,Lugano
576121,2023-04-11 19:49:28,<40 Minutes,27.166666835546494,Locarno
576122,2023-04-11 19:41:33,<40 Minutes,30.45000046491623,Lugano
576123,2023-04-11 19:59:05,<40 Minutes,31.10000029206276,Lugano
576124,2023-04-11 19:29:04,<40 Minutes,24.78333368897438,Bellinzona
576125,2023-04-11 19:39:51,<40 Minutes,29.299999997019768,Lugano
576126,2023-04-11 20:13:54,<40 Minutes,32.283333241939545,Locarno
576129,2023-04-11 19:43:23,<40 Minutes,31.299999877810478,Lugano
576130,2023-04-11 20:10:51,Between 40 and 60 Minutes,40.933333933353424,Lugano
576131,2023-04-11 19:57:43,<40 Minutes,17.85000041127205,Lugano
576132,2023-04-11 19:59:30,<40 Minutes,33.73333275318146,Lugano
576134,2023-04-11 20:01:15,<40 Minutes,19.56666648387909,Lugano
576136,2023-04-11 19:59:31,<40 Minutes,23.949999511241913,Lugano
576137,2023-04-11 20:14:58,<40 Minutes,24.999999850988388,Lugano
576138,2023-04-11 20:29:38,<40 Minutes,35.5333337187767,Lugano
576139,2023-04-11 20:11:03,<40 Minutes,22.783333137631416,Lugano
576141,2023-04-11 20:02:50,<40 Minutes,25.449999421834946,Lugano
576142,2023-04-11 20:14:45,<40 Minutes,25.016666427254677,Lugano
576143,2023-04-11 20:19:13,<40 Minutes,35.700000151991844,Lugano
576145,2023-04-11 19:58:07,<40 Minutes,31.51666671037674,Bellinzona
576146,2023-04-11 20:15:14,<40 Minutes,39.300000071525574,Locarno
576147,2023-04-11 19:58:08,<40 Minutes,33.50000001490116,Bellinzona
576148,2023-04-11 20:10:11,<40 Minutes,21.21666692197323,Lugano
576149,2023-04-11 20:14:11,<40 Minutes,29.299999997019768,Lugano
576150,2023-04-11 20:23:40,<40 Minutes,25.38333311676979,Lugano
576151,2023-04-11 20:17:23,<40 Minutes,26.933333426713943,Bellinzona
576152,2023-04-11 20:06:12,<40 Minutes,23.716666772961617,Mendrisio
576153,2023-04-11 20:30:16,<40 Minutes,24.31666687130928,Lugano
576154,2023-04-11 20:28:26,Between 40 and 60 Minutes,44.349999502301216,Lugano
576155,2023-04-11 20:20:54,<40 Minutes,15.08333332836628,Lugano
576156,2023-04-11 20:33:59,<40 Minutes,19.73333291709423,Lugano
576157,2023-04-11 20:33:55,<40 Minutes,27.883333638310432,Lugano
576158,2023-04-11 20:36:52,<40 Minutes,22.766666561365128,Lugano
576159,2023-04-11 20:37:16,<40 Minutes,24.74999986588955,Lugano
576160,2023-04-11 20:33:16,<40 Minutes,36.533332988619804,Lugano
576161,2023-04-11 20:35:41,<40 Minutes,15.78333355486393,Lugano
576162,2023-04-11 20:21:33,<40 Minutes,31.166666597127914,Locarno
576163,2023-04-11 20:21:01,<40 Minutes,34.999999925494194,Bellinzona
576168,2023-04-11 20:40:04,<40 Minutes,29.91666667163372,Lugano
576169,2023-04-11 20:37:05,<40 Minutes,34.86666664481163,Lugano
576170,2023-04-11 20:34:46,Between 40 and 60 Minutes,42.03333333134651,Lugano
576171,2023-04-11 20:39:37,<40 Minutes,22.91666641831398,Lugano
576172,2023-04-11 20:27:19,<40 Minutes,26.96666657924652,Locarno
576173,2023-04-11 20:49:11,<40 Minutes,16.78333282470703,Lugano
576174,2023-04-11 20:39:53,<40 Minutes,31.10000029206276,Lugano
576175,2023-04-11 20:29:52,<40 Minutes,21.950000301003456,Bellinzona
576176,2023-04-11 20:44:21,<40 Minutes,27.90000021457672,Bellinzona
576177,2023-04-11 20:52:45,<40 Minutes,17.716667130589485,Lugano
576178,2023-04-11 20:51:34,<40 Minutes,16.733333095908165,Lugano
576179,2023-04-11 20:51:50,<40 Minutes,32.266666665673256,Lugano
576180,2023-04-11 20:36:05,<40 Minutes,16.54999941587448,Lugano
576181,2023-04-11 20:53:47,<40 Minutes,23.766666501760483,Lugano
576183,2023-04-11 20:54:50,Between 40 and 60 Minutes,41.50000020861626,Lugano
576184,2023-04-11 20:56:08,<40 Minutes,22.416666448116302,Bellinzona
576185,2023-04-11 20:54:58,<40 Minutes,31.116666868329048,Lugano
576186,2023-04-11 20:48:28,Between 40 and 60 Minutes,43.50000008940697,Lugano
576187,2023-04-11 20:54:38,<40 Minutes,27.88333296775818,Locarno
576188,2023-04-11 20:54:36,<40 Minutes,29.73333366215229,Locarno
576189,2023-04-11 20:52:58,<40 Minutes,27.083333283662796,Locarno
576190,2023-04-11 20:51:53,<40 Minutes,21.033333241939545,Bellinzona
576191,2023-04-11 21:05:19,<40 Minutes,36.20000012218952,Lugano
576192,2023-04-11 21:02:04,<40 Minutes,29.566666558384895,Lugano
576193,2023-04-11 21:02:39,<40 Minutes,21.4166671782732,Lugano
576195,2023-04-11 20:59:43,<40 Minutes,21.34999953210354,Lugano
576197,2023-04-11 21:10:03,<40 Minutes,26.933333426713943,Lugano
576198,2023-04-11 21:12:04,<40 Minutes,34.79999966919422,Lugano
576199,2023-04-11 21:05:15,<40 Minutes,29.51666682958603,Lugano
576200,2023-04-11 21:01:36,<40 Minutes,30.000000223517418,Mendrisio
576201,2023-04-11 21:08:49,<40 Minutes,15.816666707396507,Lugano
576202,2023-04-11 21:12:17,<40 Minutes,37.80000016093254,Bellinzona
576203,2023-04-11 21:13:37,<40 Minutes,29.116666987538338,Lugano
576204,2023-04-11 21:12:59,Between 40 and 60 Minutes,41.25000022351742,Bellinzona
576206,2023-04-11 21:20:36,<40 Minutes,38.18333275616169,Lugano
576207,2023-04-11 21:13:43,<40 Minutes,22.73333340883255,Lugano
576208,2023-04-11 21:38:34,<40 Minutes,35.49999989569187,Lugano
576209,2023-04-11 21:31:40,Between 40 and 60 Minutes,41.40000008046627,Mendrisio
576210,2023-04-11 21:22:58,<40 Minutes,25.93333348631859,Lugano
576211,2023-04-11 21:28:07,<40 Minutes,25.700000077486038,Lugano
576212,2023-04-11 21:32:54,<40 Minutes,27.23333314061165,Lugano
576213,2023-04-11 22:13:15,<40 Minutes,26.9999997317791,Mendrisio
576214,2023-04-11 21:42:56,<40 Minutes,19.033333361148834,Bellinzona
576215,2023-04-11 21:43:13,Between 40 and 60 Minutes,49.45000000298023,Lugano
576216,2023-04-11 21:49:04,<40 Minutes,26.03333294391632,Lugano
576217,2023-04-11 21:47:20,<40 Minutes,24.383333176374435,Lugano
576218,2023-04-11 21:56:03,<40 Minutes,24.61666725575924,Lugano
576219,2023-04-12 11:02:05,<40 Minutes,33.983332738280296,Lugano
576222,2023-04-12 11:57:39,<40 Minutes,34.333333522081375,Lugano
576224,2023-04-12 10:50:09,<40 Minutes,32.48333349823952,Lugano
576225,2023-04-12 11:21:50,<40 Minutes,35.18333360552788,Lugano
576227,2023-04-12 11:08:21,Between 40 and 60 Minutes,40.05000002682209,Lugano
576228,2023-04-12 12:24:45,<40 Minutes,17.666666731238365,Lugano
576230,2023-04-12 11:51:44,<40 Minutes,22.04999975860119,Mendrisio
576231,2023-04-12 11:17:59,<40 Minutes,23.499999940395355,Lugano
576232,2023-04-12 11:34:07,<40 Minutes,29.68333326280117,Lugano
576233,2023-04-12 11:18:13,Between 40 and 60 Minutes,47.74999983608723,Lugano
576234,2023-04-12 11:54:34,<40 Minutes,36.516666412353516,Locarno
576235,2023-04-12 11:36:19,<40 Minutes,37.81666673719883,Lugano
576237,2023-04-12 11:23:05,Between 40 and 60 Minutes,40.90000011026859,Bellinzona
576238,2023-04-12 11:25:09,<40 Minutes,20.71666695177555,Lugano
576241,2023-04-12 11:39:49,<40 Minutes,37.633333057165146,Lugano
576242,2023-04-12 11:45:46,<40 Minutes,23.233333379030228,Lugano
576244,2023-04-12 11:41:32,<40 Minutes,24.783333018422127,Lugano
576246,2023-04-12 11:31:19,<40 Minutes,39.216666519641876,Locarno
576247,2023-04-12 11:49:13,<40 Minutes,16.966666504740715,Lugano
576252,2023-04-12 11:43:23,<40 Minutes,34.68333296477795,Lugano
576253,2023-04-12 12:06:02,<40 Minutes,34.88333322107792,Lugano
576254,2023-04-12 11:48:30,<40 Minutes,36.166666969656944,Lugano
576256,2023-04-12 12:03:51,<40 Minutes,26.616666465997696,Lugano
576257,2023-04-12 11:53:51,<40 Minutes,27.300000116229057,Lugano
576258,2023-04-12 12:00:15,<40 Minutes,31.76666669547558,Lugano
576259,2023-04-12 12:08:14,<40 Minutes,27.316666692495346,Lugano
576260,2023-04-12 12:08:15,<40 Minutes,33.51666659116745,Lugano
576261,2023-04-12 12:14:20,<40 Minutes,29.716666415333748,Lugano
576262,2023-04-12 12:10:34,<40 Minutes,27.150000259280205,Locarno
576263,2023-04-12 12:17:38,<40 Minutes,27.833333238959312,Lugano
576264,2023-04-12 12:32:04,<40 Minutes,28.666666746139526,Lugano
576265,2023-04-12 12:16:24,<40 Minutes,32.14999996125698,Mendrisio
576266,2023-04-12 12:15:35,<40 Minutes,31.466666981577873,Bellinzona
576267,2023-04-12 12:09:58,<40 Minutes,20.03333330154419,Lugano
576268,2023-04-12 12:11:39,Between 40 and 60 Minutes,41.41666665673256,Lugano
576269,2023-04-12 12:32:06,<40 Minutes,34.08333286643028,Lugano
576270,2023-04-12 12:18:08,<40 Minutes,30.533333346247673,Lugano
576272,2023-04-12 12:36:58,<40 Minutes,17.016666904091835,Lugano
576273,2023-04-12 12:21:32,<40 Minutes,28.09999980032444,Lugano
576274,2023-04-12 13:00:12,<40 Minutes,34.39999982714653,Lugano
576275,2023-04-12 12:39:34,<40 Minutes,25.599999949336052,Lugano
576276,2023-04-12 12:37:03,<40 Minutes,14.349999949336052,Lugano
576278,2023-04-12 12:41:52,<40 Minutes,19.74999949336052,Lugano
576279,2023-04-12 12:40:59,<40 Minutes,27.966666519641876,Lugano
576280,2023-04-12 12:47:58,<40 Minutes,20.633333399891853,Locarno
576281,2023-04-12 12:53:24,<40 Minutes,27.43333339691162,Lugano
576282,2023-04-12 12:58:13,<40 Minutes,36.20000012218952,Locarno
576283,2023-04-12 12:59:41,<40 Minutes,29.400000125169754,Lugano
576284,2023-04-12 13:06:14,<40 Minutes,32.8999999165535,Lugano
576286,2023-04-12 13:08:40,<40 Minutes,28.60000044107437,Locarno
576287,2023-04-12 13:12:27,<40 Minutes,36.90000034868717,Lugano
576288,2023-04-12 13:14:20,<40 Minutes,38.53333353996277,Lugano
576289,2023-04-12 13:22:22,<40 Minutes,23.700000196695328,Lugano
576290,2023-04-12 13:26:19,<40 Minutes,18.48333366215229,Mendrisio
576291,2023-04-12 13:34:30,<40 Minutes,33.216666877269745,Locarno
576292,2023-04-12 13:31:39,<40 Minutes,24.816666841506958,Mendrisio
576293,2023-04-12 13:51:29,Between 40 and 60 Minutes,44.50000002980232,Lugano
576294,2023-04-12 13:59:17,<40 Minutes,38.7166665494442,Lugano
576295,2023-04-12 14:03:22,<40 Minutes,31.616666838526726,Lugano
576296,2023-04-12 14:02:08,<40 Minutes,25.9166669100523,Lugano
576297,2023-04-12 14:36:02,<40 Minutes,32.916666492819786,Lugano
576299,2023-04-12 14:35:05,<40 Minutes,28.350000455975533,Lugano
576300,2023-04-12 14:41:47,<40 Minutes,35.19999951124191,Lugano
576301,2023-04-12 15:09:00,<40 Minutes,20.000000149011612,Lugano
576302,2023-04-12 17:24:02,Between 40 and 60 Minutes,42.000000178813934,Lugano
576303,2023-04-12 18:37:40,<40 Minutes,34.78333309292793,Lugano
576305,2023-04-12 18:52:59,<40 Minutes,31.416666582226753,Lugano
576306,2023-04-12 16:14:38,<40 Minutes,38.91666613519192,Lugano
576307,2023-04-12 16:13:22,<40 Minutes,34.583333507180214,Lugano
576308,2023-04-12 18:07:18,<40 Minutes,30.250000208616257,Lugano
576309,2023-04-12 17:05:19,<40 Minutes,37.56666675209999,Mendrisio
576310,2023-04-12 18:34:40,<40 Minutes,30.333333760499954,Lugano
576311,2023-04-12 16:42:19,Between 40 and 60 Minutes,41.83333307504654,Lugano
576313,2023-04-12 20:21:30,<40 Minutes,27.583333253860474,Lugano
576314,2023-04-12 17:05:56,<40 Minutes,26.783332899212837,Lugano
576315,2023-04-12 17:15:59,<40 Minutes,30.299999937415123,Locarno
576317,2023-04-12 18:10:07,<40 Minutes,24.48333330452442,Lugano
576318,2023-04-12 18:14:35,<40 Minutes,39.933333322405815,Lugano
576319,2023-04-12 17:33:12,<40 Minutes,31.549999862909317,Locarno
576320,2023-04-12 18:40:27,<40 Minutes,28.916666731238365,Lugano
576321,2023-04-12 18:57:42,<40 Minutes,18.65000009536743,Locarno
576322,2023-04-12 17:36:33,<40 Minutes,30.68333387374878,Locarno
576323,2023-04-12 18:07:27,Between 40 and 60 Minutes,40.633333548903465,Lugano
576324,2023-04-12 17:43:32,<40 Minutes,37.933333441615105,Lugano
576325,2023-04-12 19:47:03,<40 Minutes,21.21666692197323,Mendrisio
576326,2023-04-12 17:45:25,Between 40 and 60 Minutes,40.19999988377094,Lugano
576327,2023-04-12 18:54:22,Between 40 and 60 Minutes,43.08333300054073,Lugano
576328,2023-04-12 18:16:47,<40 Minutes,36.1499997228384,Lugano
576329,2023-04-12 18:34:39,<40 Minutes,22.98333339393139,Locarno
576330,2023-04-12 18:06:57,<40 Minutes,21.566667035222054,Lugano
576331,2023-04-12 18:32:06,Between 40 and 60 Minutes,40.166666731238365,Lugano
576332,2023-04-12 18:02:00,<40 Minutes,38.21666657924652,Lugano
576333,2023-04-12 20:40:32,<40 Minutes,25.649999678134918,Lugano
576334,2023-04-12 18:49:22,<40 Minutes,39.80000004172325,Lugano
576335,2023-04-12 18:08:10,<40 Minutes,31.083333045244217,Mendrisio
576336,2023-04-12 18:54:21,<40 Minutes,24.799999594688416,Lugano
576337,2023-04-12 18:10:35,<40 Minutes,37.29999952018261,Bellinzona
576338,2023-04-12 18:11:32,<40 Minutes,24.266667142510414,Lugano
576339,2023-04-12 18:24:04,<40 Minutes,32.916666492819786,Lugano
576340,2023-04-12 18:21:33,<40 Minutes,19.15000006556511,Lugano
576341,2023-04-12 18:14:14,<40 Minutes,35.050000324845314,Lugano
576342,2023-04-12 18:17:34,<40 Minutes,36.166666969656944,Lugano
576343,2023-04-12 18:30:54,Between 40 and 60 Minutes,43.39999996125698,Lugano
576344,2023-04-12 18:25:41,<40 Minutes,35.60000002384186,Lugano
576345,2023-04-12 18:30:20,<40 Minutes,16.216667219996452,Lugano
576347,2023-04-12 18:48:08,<40 Minutes,22.183333709836006,Bellinzona
576348,2023-04-12 18:51:39,<40 Minutes,29.38333287835121,Lugano
576349,2023-04-12 20:15:02,<40 Minutes,19.483333602547646,Lugano
576350,2023-04-12 18:35:51,<40 Minutes,36.96666665375233,Lugano
576351,2023-04-12 18:28:27,Between 40 and 60 Minutes,46.56666688621044,Locarno
576352,2023-04-12 18:47:09,<40 Minutes,39.966667145490646,Lugano
576353,2023-04-12 18:40:49,<40 Minutes,31.10000029206276,Lugano
576354,2023-04-12 18:37:32,Between 40 and 60 Minutes,41.79999992251396,Lugano
576355,2023-04-12 18:35:11,<40 Minutes,30.916666612029076,Lugano
576357,2023-04-12 19:06:14,<40 Minutes,35.54999962449074,Lugano
576358,2023-04-12 18:47:28,Between 40 and 60 Minutes,44.76666659116745,Lugano
576359,2023-04-12 18:38:10,<40 Minutes,31.799999848008156,Lugano
576361,2023-04-12 18:38:17,<40 Minutes,24.366666600108147,Locarno
576362,2023-04-12 18:47:35,<40 Minutes,27.68333338201046,Lugano
576363,2023-04-12 18:53:49,<40 Minutes,22.400000542402267,Lugano
576364,2023-04-12 18:40:04,<40 Minutes,34.01666656136513,Locarno
576366,2023-04-12 20:03:50,<40 Minutes,37.59999990463257,Lugano
576367,2023-04-12 18:48:51,<40 Minutes,31.96666695177555,Lugano
576368,2023-04-12 19:10:28,<40 Minutes,32.500000074505806,Bellinzona
576369,2023-04-12 19:19:09,<40 Minutes,39.81666661798954,Lugano
576370,2023-04-12 18:46:34,<40 Minutes,37.38333307206631,Lugano
576371,2023-04-12 19:14:28,<40 Minutes,38.583333268761635,Lugano
576372,2023-04-12 19:31:07,Between 40 and 60 Minutes,43.81666637957096,Lugano
576373,2023-04-12 18:58:05,<40 Minutes,35.78333303332329,Lugano
576374,2023-04-12 19:19:41,<40 Minutes,36.766666397452354,Lugano
576375,2023-04-12 19:02:47,<40 Minutes,14.633333086967468,Locarno
576376,2023-04-12 18:54:38,<40 Minutes,37.43333347141743,Lugano
576377,2023-04-12 19:14:12,<40 Minutes,34.800000339746475,Locarno
576378,2023-04-12 19:05:09,<40 Minutes,25.833333358168602,Lugano
576379,2023-04-12 19:19:38,Between 40 and 60 Minutes,47.650000378489494,Lugano
576380,2023-04-12 19:24:27,<40 Minutes,25.43333351612091,Lugano
576381,2023-04-12 19:15:05,Between 40 and 60 Minutes,42.166666612029076,Locarno
576382,2023-04-12 19:12:45,<40 Minutes,29.850000366568565,Lugano
576384,2023-04-12 21:05:05,<40 Minutes,38.383333683013916,Lugano
576385,2023-04-12 19:32:10,Between 40 and 60 Minutes,41.78333334624767,Lugano
576386,2023-04-12 18:59:51,Between 40 and 60 Minutes,47.133333161473274,Mendrisio
576388,2023-04-12 19:38:17,<40 Minutes,24.633333161473274,Lugano
576387,2023-04-12 19:18:48,Between 40 and 60 Minutes,46.7833337187767,Lugano
576389,2023-04-12 19:16:25,Between 40 and 60 Minutes,44.03333321213722,Locarno
576390,2023-04-12 19:10:44,<40 Minutes,28.56666661798954,Lugano
576393,2023-04-12 19:48:44,<40 Minutes,29.23333302140236,Lugano
576395,2023-04-12 19:22:25,<40 Minutes,30.366666242480278,Lugano
576396,2023-04-12 19:41:50,<40 Minutes,31.016666740179062,Lugano
576398,2023-04-12 19:04:56,<40 Minutes,36.633333787322044,Lugano
576399,2023-04-12 19:29:14,Between 40 and 60 Minutes,42.08333306014538,Lugano
576400,2023-04-12 19:29:29,<40 Minutes,29.966666400432587,Lugano
576401,2023-04-12 19:22:23,<40 Minutes,38.66666682064533,Lugano
576402,2023-04-12 19:27:11,<40 Minutes,27.150000259280205,Lugano
576404,2023-04-12 19:30:37,<40 Minutes,26.31666675209999,Lugano
576405,2023-04-12 19:21:14,<40 Minutes,20.066666454076767,Lugano
576406,2023-04-12 20:13:02,<40 Minutes,24.883333146572113,Lugano
576407,2023-04-12 19:49:05,<40 Minutes,27.28333353996277,Locarno
576408,2023-04-12 19:39:26,Between 40 and 60 Minutes,41.95000045001507,Lugano
576409,2023-04-12 19:17:28,<40 Minutes,23.79999965429306,Locarno
576410,2023-04-12 20:01:16,<40 Minutes,34.86666664481163,Lugano
576412,2023-04-12 19:42:42,<40 Minutes,29.766666814684868,Lugano
576415,2023-04-12 19:16:10,<40 Minutes,30.500000193715096,Lugano
576416,2023-04-12 19:53:09,<40 Minutes,35.033333748579025,Lugano
576417,2023-04-12 19:23:24,Between 40 and 60 Minutes,51.39999948441982,Lugano
576419,2023-04-12 20:11:23,<40 Minutes,30.7999999076128,Lugano
576420,2023-04-12 19:54:23,<40 Minutes,28.116667047142982,Lugano
576421,2023-04-12 19:22:51,<40 Minutes,25.816666781902313,Lugano
576422,2023-04-12 19:37:37,<40 Minutes,19.533333331346512,Lugano
576423,2023-04-12 19:53:09,<40 Minutes,34.83333349227905,Lugano
576424,2023-04-12 19:52:09,<40 Minutes,32.8999999165535,Lugano
576425,2023-04-12 19:41:37,<40 Minutes,33.06666634976864,Lugano
576426,2023-04-12 19:59:29,<40 Minutes,30.966667011380196,Lugano
576427,2023-04-12 19:59:03,<40 Minutes,20.816666409373283,Lugano
576428,2023-04-12 19:43:02,<40 Minutes,24.933333545923233,Bellinzona
576429,2023-04-12 20:15:47,<40 Minutes,28.350000455975533,Lugano
576431,2023-04-12 19:41:22,<40 Minutes,18.633333519101143,Locarno
576432,2023-04-12 19:37:56,<40 Minutes,37.866666465997696,Lugano
576433,2023-04-12 20:12:54,<40 Minutes,29.633333534002304,Lugano
576435,2023-04-12 19:56:38,<40 Minutes,33.11666674911976,Lugano
576436,2023-04-12 20:29:50,<40 Minutes,35.050000324845314,Lugano
576437,2023-04-12 20:07:26,<40 Minutes,39.33333322405815,Lugano
